Nb de candidats ayant fait au moins un vœu confirmé PP;Nb de cddt ayant au moins une proposition Parcoursup;Etablissement;Type de formation de la scolarité;Profil synthétique candidat;Sexe;Académie de rattachement
24;14;Lycée Turgot;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
3;2;Lycée Turgot;BTS - BTSA - BTSM;Non scolarisés;M;Paris
68;58;Lycée Turgot;CPGE;Etudiants (réorientation, mise à niveau);F;Paris
43;40;Lycée Turgot;CPGE;Etudiants (réorientation, mise à niveau);M;Paris
2;2;Lycée Turgot;CPGE;Non scolarisés;F;Paris
3;3;Lycée Turgot;CPGE;Non scolarisés;M;Paris
15;15;Lycée Turgot;DCG;Etudiants (réorientation, mise à niveau);F;Paris
14;14;Lycée Turgot;DCG;Etudiants (réorientation, mise à niveau);M;Paris
1;1;Lycée Turgot;DCG;Non scolarisés;M;Paris
1;1;Lycée Turgot;Formations préparatoires à l'enseignement supérieur;Etudiants (réorientation, mise à niveau);F;Paris
1;1;Lycée Turgot;Formations préparatoires à l'enseignement supérieur;Etudiants (réorientation, mise à niveau);M;Paris
1;1;Lycée Turgot;Licence sélective;Etudiants (réorientation, mise à niveau);M;Paris
0;1;Lycée Turgot;Prépa autres écoles (Arts, Audiovisuel, Hôtellerie, ...);Etudiants (réorientation, mise à niveau);F;Paris
139;139;Lycée Turgot;Terminale;Lycéens de Terminale;F;Paris
89;84;Lycée Turgot;Terminale;Lycéens de Terminale;M;Paris
0;;Lycée Uruguay France;Autre formation du secondaire;Autres;F;Créteil
2;;Lycée Uruguay France;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Créteil
29;23;Lycée Uruguay France;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Créteil
1;2;Lycée Uruguay France;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Créteil
2;1;Lycée Uruguay France;BTS - BTSA - BTSM;Non scolarisés;F;Créteil
2;1;Lycée Uruguay France;Mentions complémentaires;Etudiants (réorientation, mise à niveau);F;Créteil
5;2;Lycée Uruguay France;Mentions complémentaires;Etudiants (réorientation, mise à niveau);M;Créteil
1;1;Lycée Uruguay France;Prépa formation paramédicale (prépa orthophoniste, ...);Etudiants (réorientation, mise à niveau);F;Créteil
220;199;Lycée Uruguay France;Terminale;Lycéens de Terminale;F;Créteil
103;92;Lycée Uruguay France;Terminale;Lycéens de Terminale;M;Créteil
0;;Lycée Uruguay France;Terminale;Non scolarisés;M;Créteil
1;3;Lycée Vallee De Chevreuse;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
3;3;Lycée Vallee De Chevreuse;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
1;1;Lycée Vallee De Chevreuse;BTS - BTSA - BTSM;Non scolarisés;F;Versailles
1;1;Lycée Vallee De Chevreuse;BTS - BTSA - BTSM;Non scolarisés;M;Versailles
5;5;Lycée Vallee De Chevreuse;Mentions complémentaires;Etudiants (réorientation, mise à niveau);F;Versailles
1;1;Lycée Vallee De Chevreuse;Mentions complémentaires;Etudiants (réorientation, mise à niveau);M;Versailles
169;167;Lycée Vallee De Chevreuse;Terminale;Lycéens de Terminale;F;Versailles
179;172;Lycée Vallee De Chevreuse;Terminale;Lycéens de Terminale;M;Versailles
4;3;Lycée Van Dongen;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Créteil
5;1;Lycée Van Dongen;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Créteil
1;1;Lycée Van Dongen;BTS - BTSA - BTSM;Non scolarisés;F;Créteil
3;1;Lycée Van Dongen;BTS - BTSA - BTSM;Non scolarisés;M;Créteil
0;;Lycée Van Dongen;Première;Autres;F;Créteil
172;150;Lycée Van Dongen;Terminale;Lycéens de Terminale;F;Créteil
151;121;Lycée Van Dongen;Terminale;Lycéens de Terminale;M;Créteil
6;6;Lycée Van Gogh;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
5;3;Lycée Van Gogh;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
2;2;Lycée Van Gogh;BTS - BTSA - BTSM;Non scolarisés;F;Versailles
0;;Lycée Van Gogh;Première;Autres;F;Versailles
0;;Lycée Van Gogh;Première;Autres;M;Versailles
254;241;Lycée Van Gogh;Terminale;Lycéens de Terminale;F;Versailles
206;184;Lycée Van Gogh;Terminale;Lycéens de Terminale;M;Versailles
31;31;Lycée Vauban;Terminale;Lycéens de Terminale;F;Versailles
38;35;Lycée Vauban;Terminale;Lycéens de Terminale;M;Versailles
2;1;Lycée Vaucanson;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Versailles
1;;Lycée Vaucanson;Autre formation du supérieur;Non scolarisés;F;Versailles
4;2;Lycée Vaucanson;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
2;2;Lycée Vaucanson;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
1;1;Lycée Vaucanson;BTS - BTSA - BTSM;Non scolarisés;F;Versailles
1;;Lycée Vaucanson;BTS - BTSA - BTSM;Non scolarisés;M;Versailles
83;72;Lycée Vaucanson;Terminale;Lycéens de Terminale;F;Versailles
71;51;Lycée Vaucanson;Terminale;Lycéens de Terminale;M;Versailles
1;1;Lycée Vaucanson;Terminale;Non scolarisés;M;Versailles
34;31;Lycée Victor Duruy;CPGE;Etudiants (réorientation, mise à niveau);F;Paris
2;1;Lycée Victor Duruy;CPGE;Etudiants (réorientation, mise à niveau);M;Paris
2;2;Lycée Victor Duruy;CPGE;Non scolarisés;F;Paris
0;;Lycée Victor Duruy;Première;Autres;F;Paris
197;187;Lycée Victor Duruy;Terminale;Lycéens de Terminale;F;Paris
127;124;Lycée Victor Duruy;Terminale;Lycéens de Terminale;M;Paris
99;99;Lycée Victor Hugo;Terminale;Lycéens de Terminale;F;Paris
41;41;Lycée Victor Hugo;Terminale;Lycéens de Terminale;M;Paris
190;174;Lycée Vincent Van Gogh;Terminale;Lycéens de Terminale;F;Versailles
158;136;Lycée Vincent Van Gogh;Terminale;Lycéens de Terminale;M;Versailles
1;1;Lycée Viollet-Le-Duc;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
2;2;Lycée Viollet-Le-Duc;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
1;;Lycée Viollet-Le-Duc;BTS - BTSA - BTSM;Non scolarisés;M;Versailles
0;;Lycée Viollet-Le-Duc;Première;Autres;F;Versailles
0;;Lycée Viollet-Le-Duc;Première;Autres;M;Versailles
125;122;Lycée Viollet-Le-Duc;Terminale;Lycéens de Terminale;F;Versailles
186;168;Lycée Viollet-Le-Duc;Terminale;Lycéens de Terminale;M;Versailles
0;;Lycée Voillaume;Autre formation du supérieur;Non scolarisés;M;Créteil
3;4;Lycée Voillaume;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Créteil
15;13;Lycée Voillaume;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Créteil
1;2;Lycée Voillaume;BTS - BTSA - BTSM;Non scolarisés;F;Créteil
2;;Lycée Voillaume;BTS - BTSA - BTSM;Non scolarisés;M;Créteil
7;7;Lycée Voillaume;DCG;Etudiants (réorientation, mise à niveau);F;Créteil
7;7;Lycée Voillaume;DCG;Etudiants (réorientation, mise à niveau);M;Créteil
1;1;Lycée Voillaume;DCG;Non scolarisés;F;Créteil
236;226;Lycée Voillaume;Terminale;Lycéens de Terminale;F;Créteil
170;144;Lycée Voillaume;Terminale;Lycéens de Terminale;M;Créteil
0;;Lycée Voillaume;Terminale;Non scolarisés;M;Créteil
14;12;Lycée Voltaire;CPGE;Etudiants (réorientation, mise à niveau);F;Paris
16;13;Lycée Voltaire;CPGE;Etudiants (réorientation, mise à niveau);M;Paris
0;;Lycée Voltaire;Première;Autres;F;Paris
0;;Lycée Voltaire;Première;Autres;M;Paris
135;128;Lycée Voltaire;Terminale;Lycéens de Terminale;F;Paris
128;106;Lycée Voltaire;Terminale;Lycéens de Terminale;M;Paris
0;;Lycée Voltaire;Terminale;Non scolarisés;M;Paris
72;69;Lycée Yabne;Terminale;Lycéens de Terminale;F;Paris
52;50;Lycée Yabne;Terminale;Lycéens de Terminale;M;Paris
2;1;Maison d'éducation de la Légion d'honneur;CPGE;Etudiants (réorientation, mise à niveau);F;Créteil
0;;Maison d'éducation de la Légion d'honneur;Première;Autres;F;Créteil
142;140;Maison d'éducation de la Légion d'honneur;Terminale;Lycéens de Terminale;F;Créteil
0;;MAISON FAMILIALE RURALE;Première;Autres;F;Versailles
4;2;MAISON FAMILIALE RURALE;Terminale;Lycéens de Terminale;F;Créteil
7;5;MAISON FAMILIALE RURALE;Terminale;Lycéens de Terminale;F;Versailles
1;1;MAISON FAMILIALE RURALE;Terminale;Lycéens de Terminale;M;Créteil
1;1;MAISON FAMILIALE RURALE;Terminale;Lycéens de Terminale;M;Versailles
5;4;Maison Familiale Rurale d'Etampes;Terminale;Lycéens de Terminale;F;Versailles
2;3;Maison Familiale Rurale d'Etampes;Terminale;Lycéens de Terminale;M;Versailles
3;3;MFREO de Rambouillet;Terminale;Lycéens de Terminale;F;Versailles
1;;MFREO de Rambouillet;Terminale;Lycéens de Terminale;M;Versailles
11;11;NEOMA Business School - Campus de Paris;Formations des écoles de commerce et de management;Etudiants (réorientation, mise à niveau);F;Paris
11;11;NEOMA Business School - Campus de Paris;Formations des écoles de commerce et de management;Etudiants (réorientation, mise à niveau);M;Paris
0;;OBSERVATOIRE PARIS ;Autre formation du secondaire;Autres;F;Paris
0;1;OBSERVATOIRE PARIS ;BTS - BTSA - BTSM;Non scolarisés;M;Paris
0;1;OF-CFA Agence Nationale pour la Formation vers l'Emploi;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
2;2;OF-CFA Agence Nationale pour la Formation vers l'Emploi;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
0;;OF-CFA Agence Nationale pour la Formation vers l'Emploi;BTS - BTSA - BTSM;Non scolarisés;M;Paris
0;;Of-Cfa Alterneo - Proactive Academy;Formations professionnelles;Etudiants (réorientation, mise à niveau);F;Paris
0;;Of-Cfa Alterneo - Proactive Academy;Formations professionnelles;Etudiants (réorientation, mise à niveau);M;Paris
1;1;OF-CFA APEP SUP;DCG;Etudiants (réorientation, mise à niveau);M;Paris
0;;OF-CFA Assisteal Formation;Etudes de santé;Etudiants (réorientation, mise à niveau);F;Paris
1;1;OF-CFA Assisteal Formation;Formations diplômantes du travail social;Etudiants (réorientation, mise à niveau);F;Paris
3;2;OF-CFA Assisteal Formation;Terminale;Lycéens de Terminale;F;Paris
1;1;OF-CFA BUSINESS IMMO;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
0;;OF-CFA BUSINESS IMMO;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
1;1;OF-CFA Ecole de Management en Alternance Paris;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);M;Paris
0;;OF-CFA Ecole de Management en Alternance Paris;Formations aux métiers du sport;Etudiants (réorientation, mise à niveau);M;Paris
1;1;OF-CFA Ecole de Management en Alternance Paris;Formations professionnelles;Etudiants (réorientation, mise à niveau);M;Paris
0;;OF-CFA Ecole supérieure de comptabilité et gestion;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
0;;OF-CFA Ecole supérieure de comptabilité et gestion;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
2;2;OF-CFA Ecole supérieure de comptabilité et gestion;BTS - BTSA - BTSM;Non scolarisés;M;Paris
1;1;OF-CFA Ecole supérieure de comptabilité et gestion;DCG;Etudiants (réorientation, mise à niveau);F;Paris
1;;OF-CFA Ecole supérieure de comptabilité et gestion;DCG;Etudiants (réorientation, mise à niveau);M;Paris
0;1;OF-CFA Ecole Sup'Paris;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
2;2;OF-CFA Ecole Sup'Paris;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
0;;OF-CFA Ecole Sup'Paris;BTS - BTSA - BTSM;Non scolarisés;F;Paris
0;2;OF-CFA EDINOVO FORMATION;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Paris
2;1;OF-CFA EDINOVO FORMATION;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
0;1;OF-CFA EDINOVO FORMATION;Prépa formation du secteur social (prépa Educ. spécialisé, ...);Etudiants (réorientation, mise à niveau);F;Paris
0;;OF-CFA Elysées Marbeuf;Autre formation du secondaire;Autres;F;Paris
0;1;OF-CFA Elysées Marbeuf;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Paris
0;;OF-CFA Elysées Marbeuf;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);M;Paris
3;4;OF-CFA Elysées Marbeuf;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
1;1;OF-CFA Elysées Marbeuf;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
2;3;OF-CFA Elysées Marbeuf;BTS - BTSA - BTSM;Non scolarisés;F;Paris
1;1;OF-CFA Elysées Marbeuf;Formations professionnelles;Etudiants (réorientation, mise à niveau);F;Paris
0;;OF-CFA Elysées Marbeuf;Formations professionnelles;Etudiants (réorientation, mise à niveau);M;Paris
0;;OF-CFA Elysées Marbeuf;Licence professionnelle;Etudiants (réorientation, mise à niveau);F;Paris
0;;OF-CFA ELYSEES MARBEUF GESTION FINANCE;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Paris
1;1;OF-CFA ELYSEES MARBEUF GESTION FINANCE;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
0;;OF-CFA ELYSEES MARBEUF GESTION FINANCE;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
1;1;OF-CFA ELYSEES MARBEUF GESTION FINANCE;BTS - BTSA - BTSM;Non scolarisés;F;Paris
0;;OF-CFA ELYSEES MARBEUF GESTION FINANCE;DCG;Etudiants (réorientation, mise à niveau);F;Paris
1;1;OF-CFA Groupe IGF;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
1;;OF-CFA Groupe IGF;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
0;1;OF-CFA Groupe IGF;BTS - BTSA - BTSM;Non scolarisés;F;Paris
1;1;OF-CFA Groupe IGF;BTS - BTSA - BTSM;Non scolarisés;M;Paris
1;1;OF-CFA Groupe IGF;DCG;Etudiants (réorientation, mise à niveau);F;Paris
2;2;OF-CFA Groupe IGF;DCG;Etudiants (réorientation, mise à niveau);M;Paris
0;;OF-CFA Groupe IGF;DCG;Non scolarisés;F;Paris
1;1;OF-CFA Groupe Médicis - Formeko;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
0;1;OF-CFA Groupe Médicis - Formeko;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
1;1;OF-CFA Groupe Médicis - Formeko;BTS - BTSA - BTSM;Non scolarisés;F;Paris
0;;OF-CFA Groupe Médicis - Formeko;BTS - BTSA - BTSM;Non scolarisés;M;Paris
1;1;OF-CFA HABITAT-FORMATION;BTS - BTSA - BTSM;Non scolarisés;F;Paris
1;1;OF-CFA HABITAT-FORMATION;BTS - BTSA - BTSM;Non scolarisés;M;Paris
0;;OF-CFA HABITAT-FORMATION;Formations aux métiers du sport;Etudiants (réorientation, mise à niveau);F;Paris
0;;Of-Cfa Icademie Paris;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Paris
1;1;Of-Cfa Icademie Paris;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);M;Paris
0;;Of-Cfa Icademie Paris;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
0;;Of-Cfa Icademie Paris;Formations professionnelles;Etudiants (réorientation, mise à niveau);F;Paris
0;1;Of-Cfa Icademie Paris;Formations professionnelles;Non scolarisés;F;Paris
0;;Of-Cfa IFOCOP;Formations professionnelles;Etudiants (réorientation, mise à niveau);F;Paris
0;;Of-Cfa IFOCOP;Terminale;Non scolarisés;F;Paris
1;1;Of-Cfa INFN Institut National des Formations Notariales;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
1;1;Of-Cfa INFN Institut National des Formations Notariales;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
0;1;Of-Cfa Institut du Marais Charlemagne Polles;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
0;1;Of-Cfa Institut du Marais Charlemagne Polles;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
0;;Of-Cfa Institut du Marais Charlemagne Polles;Licence professionnelle;Etudiants (réorientation, mise à niveau);M;Paris
0;;OF-CFA Miromesnil;Formations professionnelles;Etudiants (réorientation, mise à niveau);F;Paris
0;;OF-CFA Raise On - Business european school of anti fraud;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
0;;OF-CFA Raise On - Business european school of anti fraud;BTS - BTSA - BTSM;Non scolarisés;M;Paris
0;;OF-CFA Schola Nova;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
2;1;OF-CFA Schola Nova;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
0;;OF-CFA Schola Nova;BTS - BTSA - BTSM;Non scolarisés;M;Paris
1;1;OF-CFA Schola Nova;Licence professionnelle;Etudiants (réorientation, mise à niveau);M;Paris
1;;OF-CFA Silvya Terrade Vaugirard -;Formations professionnelles;Etudiants (réorientation, mise à niveau);F;Paris
0;1;OF-CFA Silvya Terrade Vaugirard -;Terminale;Lycéens de Terminale;F;Paris
0;;OF-CFA Webforce3;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
0;;OF-CFA Webforce3;Formations professionnelles;Etudiants (réorientation, mise à niveau);F;Paris
0;;Of-Cfa Webitech Paris - Nextgroup;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
0;;Of-Cfa Webitech Paris - Nextgroup;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
0;;Omega Finance;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Paris
7;7;Omega Finance;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
1;1;Omega Finance;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
0;1;Omega Finance;BTS - BTSA - BTSM;Non scolarisés;F;Paris
1;1;Omega Finance;BTS - BTSA - BTSM;Non scolarisés;M;Paris
0;;Opticours;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Paris
7;5;Opticours;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
0;;Opticours;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
1;1;Opticours;BTS - BTSA - BTSM;Non scolarisés;F;Paris
0;;Organisme de formation-Centre de formation d'apprentis - Alternance Val d'Oise;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
1;1;Organisme de formation-Centre de formation d'apprentis - Alternance Val d'Oise;BTS - BTSA - BTSM;Non scolarisés;F;Versailles
0;;Organisme de formation-Centre de formation d'apprentis - Alternance Val d'Oise;Formations professionnelles;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Organisme de formation-Centre de formation d'apprentis - Alternance Yvelines;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Organisme de formation-Centre de formation d'apprentis ALYDRINE;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
1;;Organisme de formation-Centre de formation d'apprentis ALYDRINE;BTS - BTSA - BTSM;Non scolarisés;F;Versailles
0;;Organisme de formation-Centre de formation d'apprentis - Asteria Business School;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
0;;Organisme de formation-Centre de formation d'apprentis ASTON INSTITUT;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Organisme de formation-Centre de formation d'apprentis ASTON INSTITUT;Formations professionnelles;Etudiants (réorientation, mise à niveau);F;Versailles
1;1;Organisme de formation-Centre de formation d'apprentis EBM Business School PROPULSUP - Villeneuve la Garenne;Autre formation du supérieur;Non scolarisés;M;Versailles
7;5;Organisme de formation-Centre de formation d'apprentis EBM Business School PROPULSUP - Villeneuve la Garenne;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
5;3;Organisme de formation-Centre de formation d'apprentis EBM Business School PROPULSUP - Villeneuve la Garenne;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
1;1;Organisme de formation-Centre de formation d'apprentis EBM Business School PROPULSUP - Villeneuve la Garenne;BTS - BTSA - BTSM;Non scolarisés;F;Versailles
1;;Organisme de formation-Centre de formation d'apprentis EBM Business School PROPULSUP - Villeneuve la Garenne;BTS - BTSA - BTSM;Non scolarisés;M;Versailles
1;;Organisme de formation-Centre de formation d'apprentis - Ecole Sécurité CSDR;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
1;1;Organisme de formation-Centre de formation d'apprentis - Ecole Sécurité CSDR;Formations professionnelles;Etudiants (réorientation, mise à niveau);F;Versailles
1;1;Organisme de formation-Centre de formation d'apprentis - Ecole supérieure de Management et de Comptabilité - Osny;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Organisme de formation-Centre de formation d'apprentis - Ecole supérieure de Management et de Comptabilité - Osny;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
0;;Organisme de formation-Centre de formation d'apprentis - Ecole supérieure informatique et commerce (communication) - ESIC;Autre formation du secondaire;Autres;F;Versailles
0;1;Organisme de formation-Centre de formation d'apprentis - Forces;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
1;;Organisme de formation-Centre de formation d'apprentis - IFAE Levallois-Perret;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Organisme de formation-Centre de formation d'apprentis - IFAE Levallois-Perret;Formations professionnelles;Etudiants (réorientation, mise à niveau);F;Versailles
1;;Organisme de formation-Centre de formation d'apprentis - IFAE Levallois-Perret;Formations professionnelles;Etudiants (réorientation, mise à niveau);M;Versailles
1;1;Organisme de formation-Centre de formation d'apprentis IFAG-IGEFI-IEFT - PUTEAUX;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Versailles
1;3;Organisme de formation-Centre de formation d'apprentis IFAG-IGEFI-IEFT - PUTEAUX;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
1;2;Organisme de formation-Centre de formation d'apprentis IFAG-IGEFI-IEFT - PUTEAUX;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
0;1;Organisme de formation-Centre de formation d'apprentis IFAG-IGEFI-IEFT - PUTEAUX;BTS - BTSA - BTSM;Non scolarisés;F;Versailles
0;;Organisme de formation-Centre de formation d'apprentis IFAG-IGEFI-IEFT - PUTEAUX;BTS - BTSA - BTSM;Non scolarisés;M;Versailles
0;;Organisme de formation-Centre de formation d'apprentis IFAG-IGEFI-IEFT - PUTEAUX;DCG;Etudiants (réorientation, mise à niveau);F;Versailles
0;;Organisme de formation-Centre de formation d'apprentis IFAG-IGEFI-IEFT - PUTEAUX;DCG;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Organisme de formation-Centre de formation d'apprentis IFAG-IGEFI-IEFT - PUTEAUX;DCG;Non scolarisés;M;Versailles
1;1;Organisme de formation-Centre de formation d'apprentis IFAG-IGEFI-IEFT - PUTEAUX;Licence professionnelle;Etudiants (réorientation, mise à niveau);F;Versailles
3;2;Organisme de formation-Centre de formation d'apprentis - IFFP - Institut Francais de Formation Professionnelle - Courbevoie;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
1;2;Organisme de formation-Centre de formation d'apprentis - IFFP - Institut Francais de Formation Professionnelle - Courbevoie;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
3;3;Organisme de formation-Centre de formation d'apprentis - IFFP - Institut Francais de Formation Professionnelle - Courbevoie;BTS - BTSA - BTSM;Non scolarisés;M;Versailles
0;;Organisme de formation-Centre de formation d'apprentis - IFFP - Institut Francais de Formation Professionnelle - Courbevoie;DCG;Etudiants (réorientation, mise à niveau);F;Versailles
1;1;Organisme de formation-Centre de formation d'apprentis - IFFP - Institut Francais de Formation Professionnelle - Courbevoie;Formations professionnelles;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Organisme de formation-Centre de formation d'apprentis - IFFP - Institut Francais de Formation Professionnelle - Courbevoie;Terminale;Lycéens de Terminale;F;Versailles
0;;Organisme de formation-Centre de formation d'apprentis - IFFP - Institut Francais de Formation Professionnelle - Courbevoie;Terminale;Lycéens de Terminale;M;Versailles
1;1;Organisme de formation-Centre de formation d'apprentis IMIE Paris Institut de la Filière Numérique - Levallois-Perret;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);M;Versailles
1;1;Organisme de formation-Centre de formation d'apprentis IMIE Paris Institut de la Filière Numérique - Levallois-Perret;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
0;;Organisme de formation-Centre de formation d'apprentis IMIE Paris Institut de la Filière Numérique - Levallois-Perret;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
1;1;Organisme de formation-Centre de formation d'apprentis IMIE Paris Institut de la Filière Numérique - Levallois-Perret;BTS - BTSA - BTSM;Non scolarisés;M;Versailles
1;1;Organisme de formation-Centre de formation d'apprentis IMIE Paris Institut de la Filière Numérique - Levallois-Perret;Formations professionnelles;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Organisme de formation-Centre de formation d'apprentis Institut National du Cycle et du Motocycle;Formations professionnelles;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Organisme de formation-Centre de formation d'apprentis - Paris CFA CDG;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
1;1;Organisme de formation-Centre de formation d'apprentis - Paris CFA CDG;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Organisme de formation-Centre de formation d'apprentis - Paris CFA CDG;Formations professionnelles;Etudiants (réorientation, mise à niveau);F;Versailles
1;;Organisme de formation-Centre de formation d'apprentis PSTM;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Organisme de formation-Centre de formation d'apprentis PSTM;BTS - BTSA - BTSM;Non scolarisés;F;Versailles
1;;Organisme de formation-Centre de formation d'apprentis PSTM;Licence professionnelle;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Organisme de formation-Centre de formation d'apprentis Sustainable Development Management Institute;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
1;1;Organisme de formation-Centre de formation d'apprentis Sustainable Development Management Institute;BTS - BTSA - BTSM;Non scolarisés;F;Versailles
0;;Organisme de formation-Centre de formation d'apprentis - Transport et Logistique Aftral - Bondoufle;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Organisme de formation-Centre de formation d'apprentis - Transport et Logistique Aftral - Saint-Ouen-l'Aumone;Licence professionnelle;Etudiants (réorientation, mise à niveau);F;Versailles
1;1;Paris Sciences Lettres PSL;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Paris
